College Code,College Name,Branch,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
E141,P E S University (Electronic City Campus) Bangalore,ME Mechanical,--,--,--,163972,--,206972,--,--,--,--,--,--,186208,--,--,150545,--,180977,237462,--,--,256446,--,--
E141,P E S University (Electronic City Campus) Bangalore,"RO Auto. And
Robot.",120021,--,--,113644,--,118619,118589,--,--,95052,--,--,104075,--,--,92510,94897,116277,193827,--,--,194679,--,--
E141,P E S University (Electronic City Campus) Bangalore,AM B Tech in AM,11128,--,14155,11716,19600,12867,14049,--,--,6943,23000,--,6297,--,14009,4536,19519,11936,54289,56581,85652,51398,--,63360
E141,P E S University (Electronic City Campus) Bangalore,BB B Tech in EC,12324,42497,--,14393,--,15973,23595,--,43297,7694,--,15563,8463,--,--,5601,21937,15181,60812,--,82478,63735,--,--
E141,P E S University (Electronic City Campus) Bangalore,BW B Tech in CS,11207,--,15868,10409,19599,13129,13073,34683,13867,6271,--,11850,6228,15165,12142,3963,12151,10378,54294,70845,74804,54586,62240,64905
E146,"Shreedevi Institute of Technology Kenjar, Mangalore","AI Artificial
Intelligence",--,--,126172,71745,--,76696,101007,--,--,52303,--,--,65216,--,--,50529,65013,53613,131519,--,--,168032,--,--
E146,"Shreedevi Institute of Technology Kenjar, Mangalore",CE Civil,212316,--,--,158072,--,220949,--,--,--,131316,--,--,164036,--,--,130926,171533,141140,217512,--,242222,246239,--,--
E146,"Shreedevi Institute of Technology Kenjar, Mangalore",CS Computers,93778,--,--,82148,82481,86323,107679,--,--,61793,--,66959,67982,--,70389,59981,64544,66957,189111,214447,228167,160891,--,163730
E146,"Shreedevi Institute of Technology Kenjar, Mangalore",EC Electronics,109124,--,--,90880,101015,101647,148161,--,--,65762,--,--,67268,--,87066,65299,67665,72255,190758,214762,196959,194703,--,209905
E146,"Shreedevi Institute of Technology Kenjar, Mangalore",IE Info.Science,97639,--,--,68923,--,--,69677,--,125939,--,--,63659,69834,113014,--,53292,--,61413,169972,--,--,153202,--,--
E146,"Shreedevi Institute of Technology Kenjar, Mangalore",ME Mechanical,--,--,--,158252,--,--,--,--,--,--,--,--,--,--,--,98756,--,119979,146447,--,--,256684,--,--
E146,"Shreedevi Institute of Technology Kenjar, Mangalore","AD Artificial
Intel, Data Sc",78224,--,--,86293,--,89999,81524,--,--,80066,--,--,79820,113669,--,59677,--,83241,168294,--,179964,94497,--,--
E146,"Shreedevi Institute of Technology Kenjar, Mangalore",AE Aeronaut.Engg,90967,--,--,104493,147512,108461,96707,--,--,89349,--,--,93792,--,--,86650,--,94733,133887,--,164000,146980,--,--
E146,"Shreedevi Institute of Technology Kenjar, Mangalore","AI Artificial
Intelligence",79070,--,--,75820,--,--,72291,--,--,82640,--,--,70782,--,--,70099,77773,79122,146908,--,218113,178767,--,--
E146,"Shreedevi Institute of Technology Kenjar, Mangalore",AU Automobile,--,--,--,157162,--,--,--,--,--,142064,--,172574,--,--,--,125964,--,153746,246129,--,--,229085,--,--
E146,"Shreedevi Institute of Technology Kenjar, Mangalore","CB Comp. Sc. and
Bus Sys.",99275,145387,--,101483,--,--,118205,--,--,104633,--,--,102053,--,115809,99211,--,100490,231638,--,--,133538,--,--
E146,"Shreedevi Institute of Technology Kenjar, Mangalore","CD Computer Sc.
and Design",117363,--,--,92144,--,--,--,--,--,--,--,--,--,--,--,86578,--,93390,209317,--,--,99840,--,--
E146,"Shreedevi Institute of Technology Kenjar, Mangalore",CS Computers,75286,--,--,75052,--,77643,82770,--,--,66651,--,--,64939,--,68812,63161,67337,68521,159548,199024,167121,129082,--,158155
E146,"Shreedevi Institute of Technology Kenjar, Mangalore",EC Electronics,86607,--,--,95580,101463,100633,85093,--,--,74353,--,--,78305,--,--,73888,--,87960,183795,--,245732,162920,--,--
E146,"Shreedevi Institute of Technology Kenjar, Mangalore",EE Electrical,--,--,118064,117269,--,--,--,--,--,--,--,--,--,--,--,99782,125648,--,217494,--,--,--,--,--
E146,"Shreedevi Institute of Technology Kenjar, Mangalore",IE Info.Science,--,--,98485,81389,--,--,--,--,--,--,--,--,84533,--,--,73222,77741,80567,201389,--,--,177577,--,--
E146,"Shreedevi Institute of Technology Kenjar, Mangalore",ME Mechanical,--,--,--,139712,--,--,--,--,179745,--,--,--,174443,--,--,139063,--,144187,267343,--,--,272889,--,--
E146,"Shreedevi Institute of Technology Kenjar, Mangalore","MR Marine
Engineering",96502,--,--,93333,--,103611,99883,--,--,91891,--,--,75937,--,--,73997,92007,93929,154364,209624,181233,180472,--,--
E146,"Shreedevi Institute of Technology Kenjar, Mangalore","AI Artificial
Intelligence",44727,--,57018,42747,60939,51482,40601,--,--,40712,--,--,40231,--,--,39673,46549,47477,83533,--,--,157024,--,--
E146,"Shreedevi Institute of Technology Kenjar, Mangalore","CD Computer Sc.
and Design",62782,--,--,72469,--,84613,--,159706,--,57502,--,--,56288,--,--,56192,--,67349,142820,--,213709,171149,--,--
E146,"Shreedevi Institute of Technology Kenjar, Mangalore",CE Civil,--,--,--,156871,--,--,--,--,--,144238,--,179355,142429,206158,--,140989,--,178904,194114,--,222582,231155,--,--
E146,"Shreedevi Institute of Technology Kenjar, Mangalore",CS Computers,44572,--,51635,40900,48092,45016,50009,--,61228,37772,--,--,38672,--,41531,37198,43061,40230,109209,115711,148278,94506,130468,124089
E146,"Shreedevi Institute of Technology Kenjar, Mangalore",EC Electronics,58755,--,--,64549,--,68330,79621,--,174581,52406,78257,--,51591,--,--,51238,64753,58554,163677,--,195449,173729,--,212477
E146,"Shreedevi Institute of Technology Kenjar, Mangalore",EE Electrical,81847,--,--,83207,--,--,114823,--,--,68189,--,93703,68371,--,--,68125,108607,75153,172929,241838,250242,184829,--,--
E146,"Shreedevi Institute of Technology Kenjar, Mangalore","IC CS-IoT, Cyber
Security",73053,127422,--,66672,--,--,70537,--,--,55705,--,--,56741,--,--,55140,--,59324,166521,--,168524,78451,--,--
E146,"Shreedevi Institute of Technology Kenjar, Mangalore",IE Info.Science,54163,--,--,52199,--,58127,67738,--,--,44730,--,--,45154,71431,57669,44497,50772,53794,151144,--,161655,170368,--,218773
E146,"Shreedevi Institute of Technology Kenjar, Mangalore","RA Robotics and
Automation",108258,--,--,95498,--,112163,99301,--,248977,83927,--,--,86137,--,--,82174,114076,104735,181854,--,203759,205048,--,--
E146,"Shreedevi Institute of Technology Kenjar, Mangalore","AD Artificial
Intel, Data Sc",--,--,--,103247,--,--,--,--,99619,--,--,--,--,--,--,94166,115028,94741,178944,--,--,131792,--,--
E146,"Shreedevi Institute of Technology Kenjar, Mangalore",AE Aeronaut.Engg,120057,--,--,129867,--,131593,112999,--,--,110646,--,--,117666,--,123220,109791,--,120381,172409,--,172841,185017,--,--
E146,"Shreedevi Institute of Technology Kenjar, Mangalore","CA CS (AI, Machine
Learning)",--,--,--,103180,--,--,--,--,--,--,--,105383,--,--,--,82600,--,92635,201088,--,--,180111,--,--
E146,"Shreedevi Institute of Technology Kenjar, Mangalore",CE Civil,221414,--,244118,219537,--,--,215471,--,--,223898,--,--,221824,240074,--,211738,--,218621,242248,--,253018,269329,--,--
E146,"Shreedevi Institute of Technology Kenjar, Mangalore",CS Computers,113222,--,--,106072,109590,108667,105981,--,109267,107988,--,--,94539,--,102555,91343,96489,101630,192035,197726,201995,183759,--,184604
E146,"Shreedevi Institute of Technology Kenjar, Mangalore",EC Electronics,123780,--,--,121297,--,128684,129588,--,--,122842,--,--,116245,--,123496,114306,116893,119587,182724,238246,196088,220094,--,260869
E146,"Shreedevi Institute of Technology Kenjar, Mangalore",IE Info.Science,121014,147906,--,113814,--,115097,112879,--,--,112511,--,--,109414,--,--,109146,111048,113721,232906,--,265068,244722,--,--
E146,"Shreedevi Institute of Technology Kenjar, Mangalore",ME Mechanical,--,--,--,236071,--,--,222350,--,--,--,--,--,210145,--,--,206792,231383,221094,214567,--,--,222861,--,228134
E151,"Mangalore Institute of Technology and Engineering Mangalore Tq,D.K","AI Artificial
Intelligence",80897,--,--,77182,--,98400,70041,--,--,--,--,--,68995,--,--,64926,97968,82604,147699,--,190864,143888,--,--
E151,"Mangalore Institute of Technology and Engineering Mangalore Tq,D.K",CS Computers,76824,--,--,81265,88830,84690,84553,--,--,73563,--,--,74533,--,83294,70670,76488,79029,149230,158276,179531,177651,--,208175
E151,"Mangalore Institute of Technology and Engineering Mangalore Tq,D.K",DC Data Sciences,--,--,--,97584,--,114064,--,--,--,78209,--,--,77569,120119,--,76682,--,100215,157674,--,201435,146925,--,--
E151,"Mangalore Institute of Technology and Engineering Mangalore Tq,D.K",EC Electronics,94284,--,--,94509,--,107006,--,--,186447,84704,--,--,85358,--,--,83174,--,83333,193768,--,--,221582,258794,264804
E151,"Mangalore Institute of Technology and Engineering Mangalore Tq,D.K","IC CS-IoT, Cyber
Security",103065,--,125464,92107,--,--,100937,--,--,91550,--,100301,89643,--,--,88716,114732,100275,191492,--,241458,235815,--,--
E151,"Mangalore Institute of Technology and Engineering Mangalore Tq,D.K",IE Info.Science,80696,--,--,88156,--,--,106625,--,--,77370,--,93096,78442,--,--,77143,97537,88176,170084,260933,--,245279,--,--
E151,"Mangalore Institute of Technology and Engineering Mangalore Tq,D.K","AI Artificial
Intelligence",33121,--,51150,33301,--,36251,34254,--,--,33145,--,--,31705,43240,--,30284,31184,31868,76551,--,85989,94643,--,116855
E151,"Mangalore Institute of Technology and Engineering Mangalore Tq,D.K",CE Civil,176452,--,--,155156,--,--,153569,--,198124,--,140616,153652,142192,--,--,136735,137309,139224,170911,--,--,146530,--,--
E151,"Mangalore Institute of Technology and Engineering Mangalore Tq,D.K",CS Computers,32855,--,--,30162,39253,31297,41490,--,54887,28333,--,30087,29611,--,31881,26196,32782,30025,88196,118611,116347,96014,125529,114859
E151,"Mangalore Institute of Technology and Engineering Mangalore Tq,D.K","DS Comp. Sc. Engg-
Data Sc.",32828,--,54233,33356,--,--,43505,--,--,33876,--,36693,31513,--,--,31379,32170,34614,92641,--,--,108489,--,--
E151,"Mangalore Institute of Technology and Engineering Mangalore Tq,D.K",EC Electronics,48494,--,--,45039,51407,55934,61040,--,--,40063,--,--,41109,--,48906,39181,42300,44264,140688,151850,150677,145971,--,158425
E151,"Mangalore Institute of Technology and Engineering Mangalore Tq,D.K",EE Electrical,79402,183247,--,73709,--,107498,71989,--,--,72131,--,--,86417,--,--,71916,101016,75024,150337,--,184314,107490,--,--
E151,"Mangalore Institute of Technology and Engineering Mangalore Tq,D.K","IC CS-IoT, Cyber
Security",35454,--,--,40765,--,54859,50233,--,--,35974,--,--,34052,--,--,33989,57723,41053,115196,--,154670,141370,--,--
E151,"Mangalore Institute of Technology and Engineering Mangalore Tq,D.K",IE Info.Science,34713,--,--,35651,42901,37525,52108,--,--,33221,--,--,34800,--,35357,33082,41383,34387,114820,134332,140995,137346,--,137667
E151,"Mangalore Institute of Technology and Engineering Mangalore Tq,D.K",ME Mechanical,160834,--,--,135306,--,--,130101,--,--,112098,--,--,112428,--,--,109806,--,141724,211785,--,242114,--,--,--
E151,"Mangalore Institute of Technology and Engineering Mangalore Tq,D.K","AI Artificial
Intelligence",--,--,--,57703,--,58737,53677,--,--,43481,--,51494,48650,--,--,39867,65019,49487,104059,194187,--,110407,--,--
E151,"Mangalore Institute of Technology and Engineering Mangalore Tq,D.K","CD Computer Sc.
and Design",--,--,--,83390,--,97212,74789,--,--,70472,120895,--,66951,--,--,66846,--,76269,195780,--,225504,193629,--,--
E151,"Mangalore Institute of Technology and Engineering Mangalore Tq,D.K",CE Civil,--,--,--,186151,--,189921,206029,--,--,178562,--,--,165716,--,--,161095,--,175830,209464,--,265189,208138,--,--
E151,"Mangalore Institute of Technology and Engineering Mangalore Tq,D.K","CO Computer
Engineering",106862,174736,--,89871,--,120341,79127,--,--,--,--,--,83149,--,--,72445,--,88596,162893,--,178961,172318,--,--
E151,"Mangalore Institute of Technology and Engineering Mangalore Tq,D.K",CS Computers,57447,--,--,56561,66757,58614,59435,--,--,47765,--,--,45829,--,50138,44216,45212,49986,116539,126185,137669,89226,--,113963
E151,"Mangalore Institute of Technology and Engineering Mangalore Tq,D.K","DS Comp. Sc. Engg-
Data Sc.",94840,--,103412,71103,89810,--,65271,--,--,63082,--,73894,62797,--,--,61397,69418,65507,167794,--,--,133718,--,--
E151,"Mangalore Institute of Technology and Engineering Mangalore Tq,D.K",EC Electronics,66288,--,--,69487,--,83749,68376,--,--,67131,--,--,64143,--,69529,63158,65632,67976,162516,--,180883,166307,247987,178103
E151,"Mangalore Institute of Technology and Engineering Mangalore Tq,D.K",EE Electrical,130216,--,161616,118434,--,--,99547,--,202342,96649,--,--,94964,--,--,87949,91663,90307,159007,--,--,181097,--,--
E151,"Mangalore Institute of Technology and Engineering Mangalore Tq,D.K",IE Info.Science,62499,--,--,63488,--,--,--,--,--,56647,--,--,54549,--,--,52584,59088,56613,142686,--,--,149970,--,209520
E151,"Mangalore Institute of Technology and Engineering Mangalore Tq,D.K",ME Mechanical,--,--,--,163932,--,--,156662,--,--,198897,--,--,168085,212252,--,151415,--,188915,249504,--,--,272045,--,--
E151,"Mangalore Institute of Technology and Engineering Mangalore Tq,D.K",AE Aeronaut.Engg,--,--,--,84308,--,101676,82288,--,--,--,--,--,73730,--,--,71307,96914,79485,169163,--,191290,105610,--,--
E151,"Mangalore Institute of Technology and Engineering Mangalore Tq,D.K","AI Artificial
Intelligence",48888,--,--,40134,--,43266,--,--,--,45346,--,--,40823,62417,--,35904,--,41951,104433,--,134358,85238,--,--
E151,"Mangalore Institute of Technology and Engineering Mangalore Tq,D.K","CA CS (AI, Machine
Learning)",44034,--,53719,38631,--,--,41077,--,58680,42119,--,--,36561,--,--,29833,42340,34212,108712,--,--,85827,--,--
E151,"Mangalore Institute of Technology and Engineering Mangalore Tq,D.K",CS Computers,41749,--,--,36276,37769,38395,41400,--,48582,38593,--,40023,36115,--,37979,32168,33723,36041,132427,164383,162509,114723,137311,116131
E151,"Mangalore Institute of Technology and Engineering Mangalore Tq,D.K",EC Electronics,53421,--,--,57896,--,58331,56064,--,--,56135,--,--,57882,--,60507,52485,54077,57021,179918,234214,180771,146753,--,221195
E151,"Mangalore Institute of Technology and Engineering Mangalore Tq,D.K","IC CS-IoT, Cyber
Security",53970,--,--,53054,--,56326,59790,81187,--,45063,--,--,52854,--,--,43876,--,49218,162268,--,--,197861,--,--
E151,"Mangalore Institute of Technology and Engineering Mangalore Tq,D.K",IE Info.Science,47083,--,--,47924,50579,48334,61323,--,--,48626,--,--,53108,--,56236,43827,47823,46318,204151,204641,239819,190642,--,239692
E151,"Mangalore Institute of Technology and Engineering Mangalore Tq,D.K",ME Mechanical,162329,--,--,174483,--,--,150421,--,--,198126,--,--,164446,--,--,148537,158269,153960,274599,--,--,--,--,--
E151,"Mangalore Institute of Technology and Engineering Mangalore Tq,D.K",MT Mechatronics,140363,--,--,128554,--,128824,129750,--,--,118033,--,--,106475,--,--,97065,--,120433,261460,--,--,274565,--,--
E151,"Mangalore Institute of Technology and Engineering Mangalore Tq,D.K",RI Robotics and AI,69774,91497,70481,76125,--,--,68749,--,--,72645,--,72844,71090,--,--,64717,--,66097,227194,--,--,116687,--,--
E158,"Maharaja Institute of Technology-Mysore Belawadi, Mandya Dist","AD Artificial
Intel, Data Sc",79651,--,86887,78724,--,--,113457,--,134564,70060,--,--,77558,--,--,69024,74492,77670,199137,--,204848,161570,--,--
E158,"Maharaja Institute of Technology-Mysore Belawadi, Mandya Dist",CE Civil,--,--,228610,192130,--,--,269857,--,--,--,--,--,--,--,--,176838,--,--,245132,--,--,224038,--,--
E158,"Maharaja Institute of Technology-Mysore Belawadi, Mandya Dist",CS Computers,63422,--,--,68197,--,71288,94932,--,--,62666,--,--,60277,--,--,54544,55247,58291,168823,209701,183246,87442,--,142808
E158,"Maharaja Institute of Technology-Mysore Belawadi, Mandya Dist",EC Electronics,91723,--,--,99379,104413,104240,109444,--,--,90958,--,--,87974,--,95838,80495,81003,87778,241082,267072,251217,182062,--,183458
E158,"Maharaja Institute of Technology-Mysore Belawadi, Mandya Dist",EE Electrical,126702,--,--,108147,--,--,--,--,--,--,--,--,--,--,--,104353,--,112213,211382,--,--,241815,--,--
E158,"Maharaja Institute of Technology-Mysore Belawadi, Mandya Dist",IE Info.Science,77780,--,--,79042,87187,79516,121817,--,--,69071,--,--,73813,--,82165,68841,--,72190,218033,--,229428,212168,--,--
E158,"Maharaja Institute of Technology-Mysore Belawadi, Mandya Dist","AD Artificial
Intel, Data Sc",89317,--,--,90817,--,96851,89904,--,--,79365,--,--,80491,--,--,77759,83661,83019,117197,--,170099,147324,--,--
E158,"Maharaja Institute of Technology-Mysore Belawadi, Mandya Dist","AI Artificial
Intelligence",90809,--,--,89897,124995,90333,--,--,--,74590,--,--,76510,--,--,70232,--,81678,145278,--,183444,152726,--,--
E158,"Maharaja Institute of Technology-Mysore Belawadi, Mandya Dist",CE Civil,--,--,--,172317,--,--,--,--,--,--,--,--,194849,--,--,162727,--,195441,226391,--,--,--,--,--
E158,"Maharaja Institute of Technology-Mysore Belawadi, Mandya Dist",CS Computers,72511,--,--,81433,--,90105,77676,--,--,70843,--,--,72798,--,79925,69975,75400,76694,145002,159846,165257,157407,--,158876
E158,"Maharaja Institute of Technology-Mysore Belawadi, Mandya Dist","EA Agriculture
Engineering",--,--,--,125454,--,--,--,--,--,--,--,118635,--,--,--,98194,--,109898,150538,--,--,172353,210558,--
E158,"Maharaja Institute of Technology-Mysore Belawadi, Mandya Dist",EC Electronics,106299,--,--,96937,--,--,99006,--,--,91508,--,--,89500,91692,108993,89474,--,90070,168754,--,--,203627,--,--
E158,"Maharaja Institute of Technology-Mysore Belawadi, Mandya Dist","IC CS-IoT, Cyber
Security",100222,--,--,100212,--,106152,105012,--,--,91662,--,--,95089,--,--,90822,115750,101671,183976,--,207890,216334,--,--
E158,"Maharaja Institute of Technology-Mysore Belawadi, Mandya Dist",IE Info.Science,99046,--,--,90472,107642,--,85680,--,--,84178,--,--,84204,--,--,82784,94186,85223,174144,--,208352,194658,--,266684
E158,"Maharaja Institute of Technology-Mysore Belawadi, Mandya Dist",ME Mechanical,--,--,--,176772,--,--,--,--,--,--,--,--,--,--,--,131035,--,181463,220675,--,--,--,--,--
E158,"Maharaja Institute of Technology-Mysore Belawadi, Mandya Dist",CE Civil,147615,--,--,155668,--,159297,178912,--,--,151243,--,--,146037,--,162719,140386,147346,158119,171070,--,189275,167414,192673,--
